alg_name,ins,ins_set,mean,median,min,fr,nr
ecdf-multi-5,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_3,MSE23-w,,,,0.0,10
ecdf-multi-5,abstraction-refinement-downcast-avrora,MSE23-w,47756.8,46713.0,46709,0.5,10
ecdf-multi-5,staff-scheduling-instance9,MSE23-w,,,,0.0,10
ecdf-multi-5,generalized-ising-IS5_5.0.5.0.0.5_softer_periodic,MSE23-w,115140909404672.1,115172009134635.0,114929812408031,1.0,10
ecdf-multi-5,max-realizability-robot-navigation_10,MSE23-w,,,,0.0,10
ecdf-multi-5,relational-inference-pa-1,MSE23-w,2639.7,2765.0,2165,1.0,10
ecdf-multi-5,MinimumWeightDominatingSetProblem-sc-rel9,MSE23-w,15895695.5,15745067.0,15716970,1.0,10
ecdf-multi-5,abstraction-refinement-downcast-pmd,MSE23-w,4303.4,4294.5,4289,1.0,10
ecdf-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_70,MSE23-w,,,,0.0,10
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.8_1,MSE23-w,357277.6,357278.0,356445,1.0,10
ecdf-multi-5,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_2,MSE23-w,,,,0.0,10
ecdf-multi-5,generalized-ising-IS13_5.0.5.0.0.5_softer_periodic,MSE23-w,119591598648906.3,119534075056810.0,119401387482250,1.0,10
ecdf-multi-5,shiftdesign-limits-10-10_data-3_inst-003_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-5,hs-timetabling-BrazilInstance5.xml,MSE23-w,,,,0.0,10
ecdf-multi-5,MinimumWeightDominatingSetProblem-web-wikipedia2009,MSE23-w,36474850.8,36507969.5,36337039,1.0,10
ecdf-multi-5,correlation-clustering-Rounded_CorrelationClustering_Protein2_UNARY_N220,MSE23-w,67031690.4,67035357.5,63451550,1.0,10
ecdf-multi-5,drmx-cryptogen-geffe128_7,MSE23-w,860.1,860.0,859,1.0,10
ecdf-multi-5,MaxSATQueriesinInterpretableClassifiers-credit_train_8_CNF_5_20,MSE23-w,96615.2,96596.0,96431,1.0,10
ecdf-multi-5,abstraction-refinement-polysite-bloat,MSE23-w,647.1,240.5,133,1.0,10
ecdf-multi-5,relational-inference-pa-2,MSE23-w,18004.8,950.0,726,1.0,10
ecdf-multi-5,judgment-aggregation-ja-kemeny-preflib-00049-00000451,MSE23-w,985.4,986.0,976,1.0,10
ecdf-multi-5,abstraction-refinement-polysite-pmd,MSE23-w,,,,0.0,10
ecdf-multi-5,staff-scheduling-instance6,MSE23-w,4411.8,4472.0,4090,1.0,10
ecdf-multi-5,causal-discovery-causal_alarm_9_1000,MSE23-w,,,,0.0,10
ecdf-multi-5,generalized-ising-IS20_5.0.5.0.0.5_softer_periodic,MSE23-w,119507269233790.1,119474075056810.0,119401387482250,1.0,10
ecdf-multi-5,correlation-clustering-Rounded_CorrelationClustering_Vowel_BINARY_N800_D0.200,MSE23-w,83264276.8,83182265.0,82058516,1.0,10
ecdf-multi-5,generalized-ising-IS16_5.0.5.0.0.5_softer_periodic,MSE23-w,115444526246740.1,115458566431115.5,115303728377933,1.0,10
ecdf-multi-5,generalized-ising-IS11_5.0.5.0.0.5_softer_periodic,MSE23-w,112199644947649.7,112231210671429.5,111946740359044,1.0,10
ecdf-multi-5,shiftdesign-limits-10-10_data-1_inst-084_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-5,setcover-rail507,MSE23-w,242.5,242.5,232,1.0,10
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.7_2,MSE23-w,278310.0,278338.5,278055,1.0,10
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_domino_multiple_0.1_8,MSE23-w,66828.8,66704.0,64958,1.0,10
ecdf-multi-5,hs-timetabling-BrazilInstance4.xml,MSE23-w,,,,0.0,10
ecdf-multi-5,hs-timetabling-BrazilInstance6.xml,MSE23-w,,,,0.0,10
ecdf-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_68,MSE23-w,,,,0.0,10
ecdf-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_200,MSE23-w,,,,0.0,10
ecdf-multi-5,metro-metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-5,causal-discovery-causal_Link_10_1000,MSE23-w,,,,0.0,10
ecdf-multi-5,MinimumWeightDominatingSetProblem-hugebubbles-00020,MSE23-w,588520403.1,588535166.0,588404048,1.0,10
ecdf-multi-5,ramsey-ram_k3_n19.ra1,MSE23-w,22567.7,22698.5,22014,1.0,10
ecdf-multi-5,MaxSATQueriesinInterpretableClassifiers-pima_train_6_CNF_3_20,MSE23-w,2824.7,2827.5,2795,1.0,10
ecdf-multi-5,spot5-1401.wcsp.log,MSE23-w,459206.4,459106.5,459106,1.0,10
ecdf-multi-5,decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_3,MSE23-w,,,,0.0,10
ecdf-multi-5,timetabling-dds4,MSE23-w,,,,0.0,10
ecdf-multi-5,hs-timetabling-BrazilInstance2.xml,MSE23-w,,,,0.0,10
ecdf-multi-5,railway-transport-f2030,MSE23-w,,,,0.0,10
ecdf-multi-5,correlation-clustering-Rounded_CorrelationClustering_Protein3_UNARY_N220,MSE23-w,63615577.0,63353724.5,54123775,1.0,10
ecdf-multi-5,staff-scheduling-instance3,MSE23-w,2018.7,2020.0,1910,1.0,10
ecdf-multi-5,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_4,MSE23-w,,,,0.0,10
ecdf-multi-5,hs-timetabling-BrazilInstance1.xml,MSE23-w,,,,0.0,10
ecdf-multi-5,generalized-ising-IS6_5.0.5.0.0.5_softer_periodic,MSE23-w,113995764190254.6,114017100830955.5,113825185918334,1.0,10
ecdf-multi-5,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2,MSE23-w,,,,0.0,10
ecdf-multi-5,generalized-ising-IS7_5.0.5.0.0.5_softer_periodic,MSE23-w,113157400093031.2,113253475664180.5,112805398168425,1.0,10
ecdf-multi-5,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N240,MSE23-w,16267821.7,16226540.5,16133992,1.0,10
ecdf-multi-5,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_6,MSE23-w,,,,0.0,10
ecdf-multi-5,generalized-ising-IS4_5.0.5.0.0.5_softer_periodic,MSE23-w,116445424723770.4,116456547863868.0,116058596581925,1.0,10
ecdf-multi-5,staff-scheduling-instance2,MSE23-w,1300.2,1327.0,1229,1.0,10
ecdf-multi-5,max-realizability-power-distribution_11_7,MSE23-w,126.0,126.0,126,1.0,10
ecdf-multi-5,hs-timetabling-ItalyInstance4.xml,MSE23-w,,,,0.0,10
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_4,MSE23-w,273912.5,277486.0,233331,1.0,10
ecdf-multi-5,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N220,MSE23-w,13965166.6,13984568.0,13795036,1.0,10
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_domino_multiple_0.6_8,MSE23-w,244552.1,241710.0,228697,1.0,10
ecdf-multi-5,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4,MSE23-w,,,,0.0,10
ecdf-multi-5,spot5-5.wcsp.log,MSE23-w,267.5,267.5,266,1.0,10
ecdf-multi-5,hs-timetabling-BrazilInstance7.xml,MSE23-w,,,,0.0,10
ecdf-multi-5,railway-transport-r11,MSE23-w,,,,0.0,10
ecdf-multi-5,staff-scheduling-instance8,MSE23-w,,,,0.0,10
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_domino_multiple_0.2_0,MSE23-w,104437.9,105071.5,95392,1.0,10
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.7_6,MSE23-w,253951.8,254102.5,253249,1.0,10
ecdf-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_72,MSE23-w,,,,0.0,10
ecdf-multi-5,MinimumWeightDominatingSetProblem-soc-livejournal-user-groups,MSE23-w,,,,,0
ecdf-multi-5,setcover-rail4872,MSE23-w,,,,0.0,10
ecdf-multi-5,staff-scheduling-instance7,MSE23-w,4096.5,4084.5,3517,1.0,10
ecdf-multi-5,shiftdesign-limits-10-10_data-4_inst-003_60m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-5,ramsey-ram_k3_n14.ra1,MSE23-w,3204.0,3204.0,3204,1.0,10
ecdf-multi-5,abstraction-refinement-downcast-xalan,MSE23-w,65548.2,65547.0,65545,1.0,10
ecdf-multi-5,causal-discovery-causal_Link_10_10000,MSE23-w,,,,0.0,10
ecdf-multi-5,abstraction-refinement-downcast-hsqldb,MSE23-w,,,,0.0,10
ecdf-multi-5,correlation-clustering-Rounded_CorrelationClustering_Protein3_TRANSITIVE_N280,MSE23-w,20809366.9,20858034.5,20041536,1.0,10
ecdf-multi-5,generalized-ising-IS15_5.0.5.0.0.5_softer_periodic,MSE23-w,114886512201176.0,114893329674878.0,114838510483140,1.0,10
ecdf-multi-5,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N380,MSE23-w,38459377.8,38385993.5,38000339,1.0,10
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_domino_multiple_0.5_1,MSE23-w,213227.2,210797.5,201886,1.0,10
ecdf-multi-5,shiftdesign-limits-10-10_data-2_inst-030_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-5,correlation-clustering-Rounded_CorrelationClustering_Ionosphere_BINARY_N260_D0.200,MSE23-w,6875352.9,6850423.5,6716115,1.0,10
ecdf-multi-5,staff-scheduling-instance12,MSE23-w,,,,0.0,10
ecdf-multi-5,generalized-ising-IS22_5.0.5.0.0.5_softer_periodic,MSE23-w,119463140214516.2,119437812529721.0,119401387482250,1.0,10
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_7,MSE23-w,274653.9,277792.5,259594,1.0,10
ecdf-multi-5,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2,MSE23-w,,,,0.0,10
norm-f-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_80,MSE23-w,,,,0.0,10
norm-f-5,MaxSATQueriesinInterpretableClassifiers-toms_test_2_CNF_3_20,MSE23-w,555.7,566.0,484,1.0,10
norm-f-5,railway-transport-bf2030fvslack,MSE23-w,,,,0.0,10
norm-f-5,setcover-rail2536,MSE23-w,,,,0.0,10
norm-f-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_66,MSE23-w,,,,0.0,10
norm-f-5,judgment-aggregation-ja-kemeny-preflib-00049-00000454,MSE23-w,655.5,656.0,650,1.0,10
norm-f-5,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_6,MSE23-w,330.3,330.5,321,1.0,10
norm-f-5,judgment-aggregation-ja-kemeny-preflib-00051-00000011,MSE23-w,728.4,727.5,725,1.0,10
norm-f-5,pseudoBoolean-normalized-mps-v2-20-10-sentoy.opb.msat,MSE23-w,,,,0.0,10
norm-f-5,mpe-random-net-50-5_network-8.net,MSE23-w,49965.8,50076.5,49004,1.0,10
norm-f-5,causal-discovery-causal_Mushroom_7_1000,MSE23-w,219935.2,216067.5,208734,1.0,10
norm-f-5,shiftdesign-limits-10-10_data-2_inst-003_30m.sm-extracted,MSE23-w,,,,0.0,10
norm-f-5,relational-inference-pa-3,MSE23-w,1262.4,1248.0,1151,1.0,10
norm-f-5,ramsey-ram_k4_n19.ra1,MSE23-w,1574.8,1588.5,1422,1.0,10
norm-f-5,causal-discovery-causal_Link_9_100,MSE23-w,12602177.6,13698741.5,2488888,1.0,10
norm-f-5,tcp-tcp_students_112_it_2,MSE23-w,3751.5,3738.0,3696,1.0,10
norm-f-5,decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5,MSE23-w,,,,0.0,10
norm-f-5,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2,MSE23-w,108.2,108.5,105,1.0,10
norm-f-5,judgment-aggregation-ja-kemeny-preflib-00049-00000300,MSE23-w,805.0,805.0,802,1.0,10
norm-f-5,staff-scheduling-instance5,MSE23-w,3662.4,3659.5,3591,1.0,10
norm-f-5,shiftdesign-limits-10-10_data-1_inst-182_30m.sm-extracted,MSE23-w,,,,0.0,10
norm-f-5,shiftdesign-limits-10-10_data-1_inst-137_30m.sm-extracted,MSE23-w,,,,0.0,10
norm-f-5,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_4,MSE23-w,136.9,138.0,127,1.0,10
norm-f-5,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2,MSE23-w,328.2,330.0,315,1.0,10
norm-f-5,timetabling-comp02,MSE23-w,591.5,588.5,483,1.0,10
norm-f-5,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_5,MSE23-w,187219.2,188335.0,182572,1.0,10
norm-f-5,generalized-ising-IS12_5.0.5.0.0.5_softer_periodic,MSE23-w,113321652930312.8,113323016093604.0,113241775015922,1.0,10
norm-f-5,correlation-clustering-Rounded_CorrelationClustering_Protein4_BINARY_N320,MSE23-w,14552846.6,14548663.0,14407520,1.0,10
norm-f-5,MinimumWeightDominatingSetProblem-inf-road-usa,MSE23-w,759726675.0,759752222.0,759599040,0.9,10
norm-f-5,causal-discovery-causal_Pigs_6_1000,MSE23-w,80697361.0,35110976.0,35110976,1.0,10
norm-f-5,spot5-1405.wcsp.dir,MSE23-w,466546.2,466446.5,465448,1.0,10
norm-f-5,judgment-aggregation-ja-kemeny-preflib-00049-00000334,MSE23-w,562.8,563.0,562,1.0,10
norm-f-5,generalized-ising-IS9_5.0.5.0.0.5_softer_periodic,MSE23-w,110419506649064.8,110256633585641.5,110071479199729,1.0,10
norm-f-5,timetabling-comp12,MSE23-w,1008.5,1028.0,940,1.0,10
norm-f-5,setcover-rail4284,MSE23-w,,,,0.0,10
norm-f-5,shiftdesign-limits-10-10_data-3_inst-002_30m.sm-extracted,MSE23-w,,,,0.0,10
norm-f-5,MinimumWeightDominatingSetProblem-delaunay_n24,MSE23-w,276410793.8,276408436.5,276337804,1.0,10
norm-f-5,abstraction-refinement-polysite-hsqldb,MSE23-w,172568.6,172565.0,172549,1.0,10
norm-f-5,generalized-ising-IS17_5.0.5.0.0.5_softer_periodic,MSE23-w,115928417364036.2,115933919377149.0,115904240715413,1.0,10
norm-f-5,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.9_6,MSE23-w,282304.5,282396.5,281751,1.0,10
norm-f-5,ParametricRBACMaintenance_mse20-role_university_multiple_0.1_1,MSE23-w,88654.5,87797.5,78548,1.0,10
norm-f-5,staff-scheduling-instance11,MSE23-w,14545.3,14674.5,13328,1.0,10
norm-f-5,ParametricRBACMaintenance_mse20-role_university_multiple_0.4_7,MSE23-w,194183.8,182535.0,175372,1.0,10
norm-f-5,spot5-1506.wcsp.log,MSE23-w,356149.8,356546.0,355545,1.0,10
norm-f-5,generalized-ising-IS3_5.0.5.0.0.5_softer_periodic,MSE23-w,117065551321792.1,117069519935964.5,116944186501197,1.0,10
norm-f-5,timetabling-comp09,MSE23-w,461.8,460.0,437,1.0,10
norm-f-5,staff-scheduling-instance10,MSE23-w,14742.0,14482.5,12766,1.0,10
norm-f-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_100,MSE23-w,,,,0.0,10
norm-f-5,MinimumWeightDominatingSetProblem-bn-human-BNU_1_0025865_session_1-bg,MSE23-w,119427779.42857143,119428383.0,119422383,0.7,10
norm-f-5,correlation-clustering-Rounded_CorrelationClustering_Protein4_UNARY_N250,MSE23-w,19215518.4,18657473.5,16537730,1.0,10
norm-f-5,abstraction-refinement-polysite-xalan,MSE23-w,118408.8,118815.0,114745,1.0,10
norm-f-5,causal-discovery-causal_carpo_8_1000,MSE23-w,4133420.1,4321583.0,3469456,1.0,10
norm-f-5,decision-tree-australian-credit-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5,MSE23-w,,,,0.0,10
norm-f-5,railway-transport-wg2,MSE23-w,199.6,199.0,152,1.0,10
norm-f-5,ramsey-ram_k3_n16.ra1,MSE23-w,7271.0,7271.0,7271,1.0,10
norm-f-5,abstraction-refinement-downcast-antlr,MSE23-w,76304.7,76302.0,76296,1.0,10
norm-f-5,hs-timetabling-FinlandSecondarySchool.xml,MSE23-w,,,,0.0,10
norm-f-5,MinimumWeightDominatingSetProblem-rgg_n_2_24_s0,MSE23-w,54558121.2,54554648.5,54514898,1.0,10
norm-f-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_90,MSE23-w,,,,0.0,10
norm-f-5,MinimumWeightDominatingSetProblem-channel-500x100x100-b050,MSE23-w,33356154.9,33348199.0,33336431,1.0,10
norm-f-5,abstraction-refinement-polysite-avrora,MSE23-w,51893.4,51903.5,51858,1.0,10
norm-f-5,staff-scheduling-instance4,MSE23-w,2762.7,2762.0,2668,1.0,10
norm-f-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_150,MSE23-w,,,,0.0,10
norm-f-5,spot5-1403.wcsp.log,MSE23-w,460356.1,460259.5,459255,1.0,10
norm-f-5,generalized-ising-IS23_5.0.5.0.0.5_softer_periodic,MSE23-w,119152729682953.1,119153363932853.5,118999916447685,1.0,10
norm-f-5,shiftdesign-limits-10-10_data-2_inst-025_30m.sm-extracted,MSE23-w,,,,0.0,10
norm-f-5,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4,MSE23-w,146.0,146.0,146,1.0,10
norm-f-5,causal-discovery-causal_Water_10_1000,MSE23-w,45193159.0,45193159.0,45193159,0.9,10
norm-f-5,max-realizability-power-distribution_12_8,MSE23-w,216.0,216.0,216,1.0,10
norm-f-5,correlation-clustering-Rounded_CorrelationClustering_Protein1_UNARY_N290,MSE23-w,73673899.6,84646566.0,38469296,1.0,10
norm-f-5,spot5-1403.wcsp.dir,MSE23-w,465859.5,466259.5,462260,1.0,10
norm-f-5,correlation-clustering-Rounded_CorrelationClustering_Vowel_BINARY_N700_D0.200,MSE23-w,70895898.6,70945356.5,70141689,1.0,10
norm-f-5,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_3,MSE23-w,430.2,437.0,418,1.0,10
norm-f-5,abstraction-refinement-downcast-avrora,MSE23-w,46713.3,46708.5,46701,1.0,10
norm-f-5,staff-scheduling-instance9,MSE23-w,6284.1,6253.0,5840,1.0,10
norm-f-5,generalized-ising-IS5_5.0.5.0.0.5_softer_periodic,MSE23-w,115218733483528.7,115221280327129.5,114919792883969,1.0,10
norm-f-5,max-realizability-robot-navigation_10,MSE23-w,,,,0.0,10
norm-f-5,relational-inference-pa-1,MSE23-w,2115.4,2161.0,1973,1.0,10
norm-f-5,MinimumWeightDominatingSetProblem-sc-rel9,MSE23-w,15644314.333333334,15648443.0,15619223,0.9,10
norm-f-5,abstraction-refinement-downcast-pmd,MSE23-w,4294.9,4292.5,4286,1.0,10
norm-f-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_70,MSE23-w,,,,0.0,10
norm-f-5,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.8_1,MSE23-w,350477.3,350516.0,350239,1.0,10
norm-f-5,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_2,MSE23-w,282.4,284.0,268,1.0,10
norm-f-5,generalized-ising-IS13_5.0.5.0.0.5_softer_periodic,MSE23-w,119601193660018.1,119556722314185.0,119401387482250,1.0,10
norm-f-5,shiftdesign-limits-10-10_data-3_inst-003_30m.sm-extracted,MSE23-w,,,,0.0,10
norm-f-5,hs-timetabling-BrazilInstance5.xml,MSE23-w,,,,0.0,10
norm-f-5,MinimumWeightDominatingSetProblem-web-wikipedia2009,MSE23-w,36474850.8,36507969.5,36337039,1.0,10
norm-f-5,correlation-clustering-Rounded_CorrelationClustering_Protein2_UNARY_N220,MSE23-w,26725948.0,26879146.5,22869039,1.0,10
norm-f-5,drmx-cryptogen-geffe128_7,MSE23-w,857.5,860.5,831,1.0,10
norm-f-5,MaxSATQueriesinInterpretableClassifiers-credit_train_8_CNF_5_20,MSE23-w,98046.8,98068.0,97723,1.0,10
norm-f-5,abstraction-refinement-polysite-bloat,MSE23-w,14598.8,222.5,190,1.0,10
norm-f-5,relational-inference-pa-2,MSE23-w,826.5,865.0,742,1.0,10
norm-f-5,judgment-aggregation-ja-kemeny-preflib-00049-00000451,MSE23-w,970.9,970.5,968,1.0,10
norm-f-5,abstraction-refinement-polysite-pmd,MSE23-w,188511.44444444444,188510.0,188499,0.9,10
norm-f-5,staff-scheduling-instance6,MSE23-w,5290.4,5287.5,5221,1.0,10
norm-f-5,causal-discovery-causal_alarm_9_1000,MSE23-w,57974705.0,57974705.0,57974705,1.0,10
norm-f-5,generalized-ising-IS20_5.0.5.0.0.5_softer_periodic,MSE23-w,119505193660018.1,119476722314185.0,119401387482250,1.0,10
norm-f-5,correlation-clustering-Rounded_CorrelationClustering_Vowel_BINARY_N800_D0.200,MSE23-w,82542768.1,82544897.0,82086179,1.0,10
norm-f-5,generalized-ising-IS16_5.0.5.0.0.5_softer_periodic,MSE23-w,115469264719148.5,115469193016899.5,115440399400556,1.0,10
norm-f-5,generalized-ising-IS11_5.0.5.0.0.5_softer_periodic,MSE23-w,112163777588285.6,112047113860430.5,111911777649462,1.0,10
norm-f-5,shiftdesign-limits-10-10_data-1_inst-084_30m.sm-extracted,MSE23-w,,,,0.0,10
norm-f-5,setcover-rail507,MSE23-w,233.9,230.0,223,1.0,10
norm-f-5,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.7_2,MSE23-w,277499.0,277499.0,277436,1.0,10
norm-f-5,ParametricRBACMaintenance_mse20-role_domino_multiple_0.1_8,MSE23-w,59737.2,59790.0,55142,1.0,10
norm-f-5,hs-timetabling-BrazilInstance4.xml,MSE23-w,,,,0.0,10
norm-f-5,hs-timetabling-BrazilInstance6.xml,MSE23-w,,,,0.0,10
norm-f-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_68,MSE23-w,,,,0.0,10
norm-f-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_200,MSE23-w,,,,0.0,10
norm-f-5,metro-metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted,MSE23-w,192.6,187.5,176,1.0,10
norm-f-5,causal-discovery-causal_Link_10_1000,MSE23-w,,,,0.0,10
norm-f-5,MinimumWeightDominatingSetProblem-hugebubbles-00020,MSE23-w,588522575.25,588541955.5,588404048,0.8,10
norm-f-5,ramsey-ram_k3_n19.ra1,MSE23-w,21025.0,21025.0,21025,1.0,10
norm-f-5,MaxSATQueriesinInterpretableClassifiers-pima_train_6_CNF_3_20,MSE23-w,2847.7,2857.5,2798,1.0,10
norm-f-5,spot5-1401.wcsp.log,MSE23-w,460008.6,460109.0,459107,1.0,10
norm-f-5,decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_3,MSE23-w,,,,0.0,10
norm-f-5,timetabling-dds4,MSE23-w,,,,0.0,10
norm-f-5,hs-timetabling-BrazilInstance2.xml,MSE23-w,341.0,339.0,319,0.9,10
norm-f-5,railway-transport-f2030,MSE23-w,4804.6,4823.5,4599,1.0,10
norm-f-5,correlation-clustering-Rounded_CorrelationClustering_Protein3_UNARY_N220,MSE23-w,31438984.9,26252115.5,23449250,1.0,10
norm-f-5,staff-scheduling-instance3,MSE23-w,2440.7,2444.0,2341,1.0,10
norm-f-5,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_4,MSE23-w,206.4,208.0,199,1.0,10
norm-f-5,hs-timetabling-BrazilInstance1.xml,MSE23-w,151.5,153.5,138,1.0,10
norm-f-5,generalized-ising-IS6_5.0.5.0.0.5_softer_periodic,MSE23-w,114088898561203.4,114083031941924.5,113825185918336,1.0,10
norm-f-5,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2,MSE23-w,72.0,72.0,72,1.0,10
norm-f-5,generalized-ising-IS7_5.0.5.0.0.5_softer_periodic,MSE23-w,113133822370992.0,112942491672907.0,112728035089971,1.0,10
norm-f-5,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N240,MSE23-w,16142978.1,16139015.0,16074260,1.0,10
norm-f-5,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_6,MSE23-w,240.2,240.0,240,1.0,10
norm-f-5,generalized-ising-IS4_5.0.5.0.0.5_softer_periodic,MSE23-w,116356499176558.3,116257856104603.5,116052705318955,1.0,10
norm-f-5,staff-scheduling-instance2,MSE23-w,1481.6,1447.5,1438,1.0,10
norm-f-5,max-realizability-power-distribution_11_7,MSE23-w,126.0,126.0,126,1.0,10
norm-f-5,hs-timetabling-ItalyInstance4.xml,MSE23-w,,,,0.0,10
norm-f-5,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_4,MSE23-w,266268.3,205961.0,201625,1.0,10
norm-f-5,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N220,MSE23-w,13805969.2,13803480.5,13727551,1.0,10
norm-f-5,ParametricRBACMaintenance_mse20-role_domino_multiple_0.6_8,MSE23-w,189574.5,173235.5,162258,1.0,10
norm-f-5,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4,MSE23-w,152.8,152.0,151,1.0,10
norm-f-5,spot5-5.wcsp.log,MSE23-w,266.9,267.0,266,1.0,10
norm-f-5,hs-timetabling-BrazilInstance7.xml,MSE23-w,,,,0.0,10
norm-f-5,railway-transport-r11,MSE23-w,,,,0.0,10
norm-f-5,staff-scheduling-instance8,MSE23-w,9607.6,9619.0,9013,1.0,10
norm-f-5,ParametricRBACMaintenance_mse20-role_domino_multiple_0.2_0,MSE23-w,103547.2,96057.0,93255,1.0,10
norm-f-5,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.7_6,MSE23-w,252190.9,252187.5,252162,1.0,10
norm-f-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_72,MSE23-w,,,,0.0,10
norm-f-5,MinimumWeightDominatingSetProblem-soc-livejournal-user-groups,MSE23-w,,,,,0
norm-f-5,setcover-rail4872,MSE23-w,,,,0.0,10
norm-f-5,staff-scheduling-instance7,MSE23-w,4894.3,4910.5,4699,1.0,10
norm-f-5,shiftdesign-limits-10-10_data-4_inst-003_60m.sm-extracted,MSE23-w,,,,0.0,10
norm-f-5,ramsey-ram_k3_n14.ra1,MSE23-w,3060.8,3025.0,3025,1.0,10
norm-f-5,abstraction-refinement-downcast-xalan,MSE23-w,65535.1,65534.0,65527,1.0,10
